Date,HomeTeam,AwayTeam,FTR,elo_diff,venue_elo_diff,elo_gap,season_pts_diff,home_quality_form,away_quality_form,home_avg_goal_diff,away_avg_goal_diff,home_avg_goals_conceded,away_avg_goals_conceded,real_xg_diff,xga_diff,sot_diff,home_venue_form,away_venue_form,home_venue_conceded,away_venue_conceded,h2h_home_win_rate,h2h_draw_rate,rest_diff,streak_diff,home_draw_rate_w10,away_draw_rate_w10,combined_clean_sheet,combined_low_scoring_run,combined_avg_scored,month_sin,month_cos,us_forecast_w,us_forecast_d,us_forecast_l,b365_prob_h,b365_prob_d,b365_prob_a,b365_draw_indicator,odds_move_h,odds_move_d,odds_move_a
2020-02-08,Brighton,Watford,D,-26.24142616651443,16.58315430173866,26.24142616651443,3,2.9849706484912892,6.975965621483795,-0.6,0.4,1.8,1.2,-0.016687599999999803,0.0,1.5999999999999996,6,4,1.0,1.4,0.0,1.0,0,2,0.5,0.3,0.4,0.8,2.8,0.8660254037844386,0.5000000000000001,0.4631,0.4184,0.1185,0.4543429844097996,0.28062360801781744,0.26503340757238314,0.013623608017817423,0.9333333333333333,1.0,1.125
2020-02-09,Sheffield United,Bournemouth,H,97.83927285679283,76.77085823667085,97.83927285679283,10,6.959373344041116,5.80792342619585,-0.2,-1.0,0.8,2.0,-0.15250779999999997,0.0,-0.3999999999999999,7,3,0.8,1.6,0.5,0.27,0,-1,0.2,0.1,0.4,1.2,1.6,0.8660254037844386,0.5000000000000001,0.6383,0.226,0.1357,0.5714916760995002,0.26352116175699175,0.16498716214350787,-0.0034788382430082643,0.9651162790697674,1.0285714285714287,1.0952380952380953
2020-02-14,Wolves,Leicester,D,-23.866452032548295,19.056315809623584,23.866452032548295,-14,4.977188771582673,6.934188123257005,-0.2,0.8,1.4,1.4,-0.2537927999999996,0.0,-3.4,7,9,1.4,1.4,1.0,0.0,0,0,0.3,0.2,0.4,0.4,3.4000000000000004,0.8660254037844386,0.5000000000000001,0.5283,0.311,0.1607,0.38042255784061696,0.2881989074550128,0.3313785347043701,0.021198907455012794,0.9541984732824427,1.0153846153846153,1.0436363636363637
2020-02-15,Norwich,Liverpool,A,-356.56968190847283,-175.67918583607934,356.56968190847283,-55,4.841214471513666,15.137285239068794,-0.8,2.0,1.4,0.2,-0.8271266000000004,0.0,-2.8000000000000003,5,15,1.4,0.2,0.5,0.27,0,-5,0.4,0.0,1.2000000000000002,1.2,2.8000000000000003,0.8660254037844386,0.5000000000000001,0.0262,0.1252,0.8486,0.08650519031141868,0.1522491349480969,0.7612456747404844,-0.11475086505190313,1.2222222222222223,1.0869565217391304,0.9615384615384615
2020-02-15,Southampton,Burnley,A,14.140515646717404,-4.94156335187904,14.140515646717404,0,9.276873835174925,7.261876387726151,-0.2,-0.2,1.6,1.2,-0.1963098000000003,0.0,3.1999999999999997,7,6,1.2,1.8,0.0,1.0,1,-1,0.1,0.1,0.8,0.8,2.4,0.8660254037844386,0.5000000000000001,0.2518,0.3497,0.3985,0.5467625899280576,0.2517985611510791,0.20143884892086333,-0.01520143884892089,1.0542168674698795,0.9743589743589743,0.95
2020-02-16,Arsenal,Newcastle,H,36.46244677667937,101.99124515467429,36.46244677667937,0,7.157984166540634,6.124660553265979,0.4,-0.4,0.8,1.2,0.6516064,0.0,0.8000000000000003,4,5,1.6,1.6,1.0,0.0,-1,0,0.6,0.3,0.8,1.4,2.0,0.8660254037844386,0.5000000000000001,0.8118,0.126,0.0622,0.6803939122649956,0.20053715308863027,0.11906893464637423,-0.06646284691136975,0.9722222222222222,1.0555555555555556,1.0666666666666667
2020-02-16,Aston Villa,Tottenham,A,-89.67222290560017,-2.670155457856481,89.67222290560017,-12,6.816943314399274,7.21735233043405,-0.8,0.2,2.2,0.6,-0.044528599999999585,0.0,0.0,6,5,2.8,1.2,0.5,0.27,1,-3,0.1,0.2,0.4,1.0,2.2,0.8660254037844386,0.5000000000000001,0.0761,0.1094,0.8145,0.23725953425582186,0.249746878164023,0.5129935875801553,-0.01725312183597702,1.0526315789473684,1.0133333333333332,0.9736842105263159
2020-02-17,Chelsea,Man United,A,21.424295226547883,69.55779585064556,21.424295226547883,6,5.917548493506732,3.8853123796444575,0.4,-0.4,1.2,1.2,0.5656143999999999,0.0,0.39999999999999947,7,6,1.2,1.4,0.0,1.0,0,0,0.3,0.2,0.6000000000000001,1.2000000000000002,2.4000000000000004,0.8660254037844386,0.5000000000000001,0.3915,0.3491,0.2594,0.5155482815057284,0.27250409165302786,0.2119476268412439,0.005504091653027843,0.9487179487179488,1.0294117647058825,1.125
2020-02-19,Man City,West Ham,H,221.37761948796447,201.57504116478185,221.37761948796447,27,9.991688341361572,1.9565371605653419,1.0,-1.2,1.2,2.2,1.6417318000000005,0.0,3.0,10,3,1.2,1.8,1.0,0.0,-1,-1,0.1,0.2,0.2,1.0,3.2,0.8660254037844386,0.5000000000000001,0.8968,0.0955,0.0077,0.8447536353175019,0.09959200753216865,0.05565435715032954,-0.16740799246783136,1.0,1.0,1.0
2020-02-22,Chelsea,Tottenham,H,-4.455853506454105,44.16073567472995,4.455853506454105,1,4.956699060122646,10.128665928628761,0.0,0.6,1.4,0.8,0.13756920000000017,0.0,-0.20000000000000018,4,8,1.4,1.2,1.0,0.0,-1,-4,0.3,0.2,0.6000000000000001,1.0,2.8,0.8660254037844386,0.5000000000000001,0.8213,0.1481,0.0306,0.5518087063151441,0.23727774371551194,0.21091354996934394,-0.029722256284488074,0.9555555555555555,1.1111111111111112,1.0
2020-02-22,Burnley,Bournemouth,H,54.4477020572906,65.04931568384927,54.4477020572906,8,10.227254665651511,5.80792342619585,0.2,-0.4,1.0,1.6,-0.10284300000000002,0.0,0.3999999999999999,7,3,1.0,1.8,1.0,0.0,-6,2,0.1,0.1,0.4,0.6000000000000001,2.4,0.8660254037844386,0.5000000000000001,0.6945,0.1712,0.1343,0.4537346711259755,0.28874024526198444,0.25752508361204013,0.021740245261984426,0.9767441860465117,1.0153846153846153,1.0571428571428572
2020-02-22,Crystal Palace,Newcastle,H,0.20892430525054806,-3.1224181449640582,0.20892430525054806,-1,2.1430607355335596,6.124660553265979,-1.0,-0.6,1.8,1.4,-0.06755479999999991,0.0,-0.19999999999999973,5,2,1.2,2.4,0.0,1.0,8,-2,0.5,0.3,0.4,1.2,1.6,0.8660254037844386,0.5000000000000001,0.8231,0.1531,0.0238,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.01444329896907215,0.9285714285714285,1.0625,1.12
2020-02-22,Sheffield United,Brighton,D,109.196983403172,84.24444354421485,109.196983403172,12,9.822900950369203,2.90769417702725,0.4,-0.6,0.6,1.8,-0.1414204000000001,0.0,-0.6000000000000001,10,2,0.6,2.0,0.5,0.27,-1,2,0.2,0.5,0.4,1.4,2.2,0.8660254037844386,0.5000000000000001,0.5221,0.2759,0.202,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.01444329896907215,1.054054054054054,0.9714285714285714,0.9699769053117783
2020-02-22,Southampton,Aston Villa,H,24.10041656831595,-12.800460948283671,24.10041656831595,6,6.193382044286511,3.9022181752873166,-0.6,-1.2,2.0,2.6,-0.12045260000000013,0.0,1.8000000000000003,4,4,1.4,1.8,0.5,0.27,1,0,0.1,0.1,0.2,0.4,2.8,0.8660254037844386,0.5000000000000001,0.9014,0.0788,0.0198,0.5903799428981247,0.21951771548867918,0.1901023416131962,-0.04748228451132083,0.9698795180722892,1.0560975609756098,1.0526315789473684
2020-02-22,Leicester,Man City,A,-112.5535123172499,-43.070815354217984,112.5535123172499,-4,4.988735201950718,9.88141496087056,0.2,1.2,1.4,1.0,-1.25448,0.0,-1.4000000000000004,5,9,2.0,1.2,1.0,0.0,5,-1,0.3,0.1,0.6000000000000001,0.8,3.8000000000000003,0.8660254037844386,0.5000000000000001,0.054,0.1328,0.8132,0.21193232413178983,0.22707034728406053,0.5609973285841496,-0.039929652715939484,0.8571428571428571,0.8842105263157896,1.1111111111111112
2020-02-23,Man United,Watford,H,95.75952645682128,102.0672450251634,95.75952645682128,14,7.00324013518117,4.825350396560385,0.4,0.2,0.8,1.2,0.02732760000000023,0.0,2.2,8,5,0.8,1.2,1.0,0.0,-9,1,0.2,0.3,1.0,1.2000000000000002,2.5999999999999996,0.8660254037844386,0.5000000000000001,0.9024,0.0808,0.0168,0.5963302752293578,0.24464831804281348,0.15902140672782872,-0.022351681957186537,1.019108280254777,0.975,1.0
2020-02-23,Wolves,Norwich,H,116.67564861047026,94.11001896943617,116.67564861047026,18,6.020135262098053,3.8347752250854343,0.0,-1.0,1.0,1.4,0.5044356000000001,0.0,0.3999999999999999,5,2,1.4,1.6,0.5,0.27,1,1,0.3,0.4,0.8,1.2,1.4,0.8660254037844386,0.5000000000000001,0.9761,0.0212,0.0027,0.6363636363636365,0.2272727272727273,0.13636363636363638,-0.03972727272727272,1.0,0.9699769053117783,1.0769230769230769
2020-02-23,Arsenal,Everton,H,12.079373118052217,119.94675945583299,12.079373118052217,-2,7.02279041792568,10.766126289049714,0.8,0.8,0.8,1.2,-0.7572906000000001,0.0,-2.2,7,8,1.2,1.4,1.0,0.0,-8,-1,0.6,0.4,0.6000000000000001,1.0,3.6,0.8660254037844386,0.5000000000000001,0.0959,0.1757,0.7284,0.47707736389684813,0.26504297994269344,0.2578796561604584,-0.00195702005730658,1.0256410256410258,0.9729729729729729,1.0
2020-02-24,Liverpool,West Ham,H,339.5155992079335,271.01604494981234,339.5155992079335,52,14.932221257156373,1.9565371605653419,2.0,-1.4,0.2,2.4,1.3732579599999999,0.0,2.6,15,3,0.0,1.8,1.0,0.0,4,6,0.0,0.2,0.8,1.2,3.2,0.8660254037844386,0.5000000000000001,0.8423,0.1185,0.0392,0.8181074447777474,0.11862557949277337,0.06326697572947913,-0.14837442050722666,1.0265486725663717,0.8888888888888888,0.8823529411764706
2020-02-28,Norwich,Leicester,H,-139.06377987232236,-63.46479144590285,139.06377987232236,-32,3.8347752250854343,4.988735201950718,-0.8,0.2,1.2,1.2,-0.36563880000000015,0.0,-2.0,5,7,1.2,1.2,0.5,0.27,-1,-1,0.3,0.2,0.6000000000000001,1.0,1.7999999999999998,0.8660254037844386,0.5000000000000001,0.1394,0.2704,0.5902,0.21864903914723152,0.23091471695305188,0.5504362438997167,-0.036085283046948136,1.0309523809523808,1.0789473684210527,0.9398907103825136
2020-02-29,Brighton,Crystal Palace,A,-62.061520647547695,-26.420897460300694,62.061520647547695,-5,3.9322669675244635,4.0884412712947,-0.4,-0.8,1.8,1.6,0.4548977999999997,0.0,0.6000000000000001,6,3,0.8,1.6,1.0,0.0,0,-1,0.5,0.4,0.2,1.2,2.2,0.8660254037844386,0.5000000000000001,0.2966,0.2252,0.4782,0.46373365041617126,0.2925089179548157,0.24375743162901312,0.02550891795481569,0.976190476190476,1.0,1.04
2020-02-29,Bournemouth,Chelsea,D,-142.4141401077884,-44.32558447561564,142.4141401077884,-18,5.80792342619585,5.167926217746846,-0.4,-0.4,1.6,1.6,-0.1873581999999996,0.0,-0.9999999999999996,7,8,1.4,1.0,1.0,0.0,0,-3,0.1,0.3,0.0,0.6000000000000001,2.4,0.8660254037844386,0.5000000000000001,0.2643,0.2632,0.4725,0.19953596287703013,0.24941995359628769,0.5510440835266821,-0.01758004640371233,1.1585365853658538,1.027027027027027,0.9297297297297297
2020-02-29,Newcastle,Burnley,D,-14.830757398160813,42.237222113750704,14.830757398160813,-6,5.099269158599354,13.07627005252963,-0.8,1.4,1.4,0.4,-0.9462972,0.0,-2.4,7,9,1.0,1.0,1.0,0.0,0,-4,0.3,0.1,1.0,1.0,2.4,0.8660254037844386,0.5000000000000001,0.4773,0.3307,0.192,0.36382031566167544,0.3074868474301902,0.3286928369081344,0.04048684743019021,1.0,0.96875,1.0545454545454545
2020-02-29,West Ham,Southampton,H,-37.902031052689836,-12.526140601482894,37.902031052689836,-10,0.9507919789551096,5.9216714394693275,-1.6,-0.4,2.8,1.8,-0.4561421600000001,0.0,-2.0,5,12,1.6,1.2,1.0,0.0,-2,-3,0.2,0.1,0.4,0.8,2.5999999999999996,0.8660254037844386,0.5000000000000001,0.8335,0.1123,0.0542,0.35763957878005165,0.26326246771309353,0.3790979535068547,-0.0037375322869064864,1.0816326530612244,1.0285714285714287,0.9090909090909091
2020-02-29,Watford,Liverpool,H,-343.0819527186766,-178.33156259524844,343.0819527186766,-55,1.9681192686423228,14.71524500430974,-1.0,1.8,1.8,0.6,-1.3534796000000004,0.0,-4.6,10,15,0.8,0.2,0.0,0.0,1,-6,0.3,0.0,0.8,0.8,3.2,0.8660254037844386,0.5000000000000001,0.95,0.0442,0.0058,0.11906893464637423,0.20053715308863027,0.6803939122649956,-0.06646284691136975,1.2307692307692308,1.0,0.9655172413793103
2020-03-01,Everton,Man United,D,-40.26346707161542,63.0280273843407,40.26346707161542,-5,7.876536493361288,7.049816468814561,0.4,0.2,1.8,0.8,0.9900792,0.0,0.20000000000000018,11,6,0.6,1.2,1.0,0.0,0,-3,0.3,0.1,0.6,1.0,3.2,1.0,6.123233995736766e-17,0.7023,0.1877,0.11,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.025338709677419358,0.8928571428571429,0.9558823529411765,1.16
2020-03-01,Tottenham,Wolves,A,-5.326107520193773,79.1095634759804,5.326107520193773,1,10.128665928628761,7.88340407029966,0.6,0.6,1.0,0.8,-0.28655359999999974,0.0,1.0,9,7,1.0,1.2,0.0,0.0,1,-2,0.2,0.3,1.0,0.8,3.0,1.0,6.123233995736766e-17,0.1427,0.2177,0.6396,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.02949052037111738,0.890909090909091,1.032258064516129,1.111111111111111
2020-03-07,Wolves,Brighton,D,135.37534656332377,125.76414664738286,135.37534656332377,14,8.002389754102126,2.9608458987303763,0.6,-0.6,0.8,1.8,0.5601480000000005,0.0,-1.4000000000000004,8,2,1.0,2.0,0.0,1.0,-1,3,0.3,0.5,0.6,1.0,2.5999999999999996,1.0,6.123233995736766e-17,0.5107,0.3715,0.1178,0.5907300817933958,0.2438654953044532,0.16540442290215085,-0.023134504695546815,0.9470588235294118,1.0263157894736843,1.15
2020-03-07,Burnley,Tottenham,D,-45.85454934692871,-8.881724839217213,45.85454934692871,-2,10.91624681225854,9.148158687926001,1.2,0.4,0.2,1.6,-0.16549140000000007,0.0,-0.5999999999999996,7,5,1.0,1.4,1.0,0.0,1,2,0.2,0.2,1.0,0.8,3.4,1.0,6.123233995736766e-17,0.8821,0.0881,0.0298,0.3510353227771011,0.28721071863581,0.36175395858708886,0.020210718635809977,1.0305343511450382,0.9705882352941176,1.0
2020-03-07,Southampton,Newcastle,A,-2.4936055713737915,0.12858239780939584,2.4936055713737915,2,5.9216714394693275,2.946343466701623,-0.6,-1.0,1.8,1.4,0.49645739999999994,0.0,1.5999999999999996,7,2,1.2,2.4,0.0,1.0,0,-1,0.1,0.4,0.8,1.0,1.6,1.0,6.123233995736766e-17,0.0066,0.0362,0.9572,0.5884604344081906,0.231078365706631,0.18046119988517847,-0.035921634293369004,0.9360465116279071,1.0789473684210527,1.105263157894737
2020-03-07,Arsenal,West Ham,H,91.8134561210552,135.2141972767256,91.8134561210552,10,9.067624219673144,3.9139716018981976,1.0,-0.6,1.0,2.2,0.38693215999999997,0.0,-0.40000000000000036,10,0,1.0,2.4,1.0,0.0,6,1,0.6,0.2,0.4,0.8,3.6,1.0,6.123233995736766e-17,0.3429,0.2922,0.3649,0.6089122612787158,0.21727096595626905,0.17381677276501523,-0.04972903404373097,0.98125,1.0476190476190477,1.0476190476190477
2020-03-07,Crystal Palace,Watford,H,38.35241974360042,14.575125381178395,38.35241974360042,9,5.826539573462224,4.527604862811189,-0.6,-0.4,1.2,1.8,0.08366260000000003,0.0,0.7999999999999998,7,5,1.0,1.4,0.0,0.0,0,1,0.4,0.3,0.6000000000000001,1.0,2.0,1.0,6.123233995736766e-17,0.4571,0.3684,0.1745,0.37366619689953695,0.29776525065431847,0.3285685524461445,0.030765250654318455,0.9444444444444443,1.032258064516129,1.0357142857142858
2020-03-07,Liverpool,Bournemouth,H,350.6574997814216,321.63582238029994,350.6574997814216,52,11.625491136041205,6.846907599610578,1.0,-0.2,1.0,1.8,0.40414419999999973,0.0,1.5999999999999996,15,0,0.4,2.4,1.0,0.0,0,-1,0.0,0.2,0.6,0.4,3.6,1.0,6.123233995736766e-17,0.524,0.2751,0.2009,0.78031212484994,0.14645858343337334,0.07322929171668667,-0.12054141656662667,1.0166666666666666,0.8666666666666667,1.0833333333333333
2020-03-07,Sheffield United,Norwich,H,102.21321516420244,62.54498206747894,102.21321516420244,19,7.83775441031361,4.109374077512271,0.2,-0.8,0.8,1.2,0.27281620000000006,0.0,0.0,8,1,0.8,2.0,0.5,0.27,6,-1,0.3,0.3,0.6000000000000001,1.4,1.4,1.0,6.123233995736766e-17,0.0689,0.1609,0.7702,0.5790533736153071,0.2547834843907351,0.16616314199395768,-0.0122165156092649,0.9939759036144579,1.0,1.0952380952380953
2020-03-08,Chelsea,Everton,H,38.23513059569177,106.27715285923273,38.23513059569177,8,6.111967631089715,7.940276872108597,-0.2,0.4,1.8,1.8,-0.7433782,0.0,-1.2000000000000002,7,7,1.4,1.8,0.0,1.0,1,0,0.4,0.3,0.0,0.4,3.8000000000000003,1.0,6.123233995736766e-17,0.7935,0.1647,0.0418,0.5290697674418605,0.24418604651162792,0.22674418604651161,-0.02281395348837209,0.9836065573770492,1.0,1.05
2020-03-08,Man United,Man City,H,-128.84332718109658,-21.085666766167606,128.84332718109658,-15,8.059952154872434,10.085785281904833,0.6,0.4,0.6,0.8,-1.2498171999999999,0.0,-0.20000000000000018,10,9,0.6,1.2,0.0,0.0,-8,-2,0.2,0.1,1.2,1.6,2.4,1.0,6.123233995736766e-17,0.7359,0.2192,0.0449,0.1894034665646017,0.2187107004210181,0.5918858330143802,-0.048289299578981926,1.1111111111111112,1.0825,0.930232558139535
2020-03-09,Leicester,Aston Villa,H,104.18846939702576,87.12642008458306,104.18846939702576,25,4.988735201950718,3.9022181752873166,0.2,-0.6,1.0,1.8,0.31323100000000004,0.0,0.8000000000000003,4,4,2.0,1.8,0.5,0.27,-6,1,0.2,0.1,0.2,1.0,2.4,1.0,6.123233995736766e-17,0.8191,0.1377,0.0432,0.6997667444185273,0.18127290903032325,0.11896034655114963,-0.08572709096967676,0.9066666666666667,1.1666666666666667,1.3333333333333333
2020-06-17,Aston Villa,Sheffield United,D,-109.16938238987109,-40.05305425487177,109.16938238987109,-18,2.944634057569601,9.68163911494733,-1.4,0.4,2.4,0.6,-0.23556599999999994,0.0,-0.19999999999999973,6,7,2.6,1.0,0.5,0.27,-2,-5,0.1,0.3,0.4,1.0,2.0,1.2246467991473532e-16,-1.0,0.5797,0.3411,0.0792,0.29731830547998445,0.27982899339292655,0.42285270112708895,0.012828993392926535,0.9696969696969698,1.0461538461538462,0.9782608695652175
2020-06-17,Man City,Arsenal,H,115.60426051302011,176.12730744489227,115.60426051302011,17,9.080479693571332,10.959921564836327,0.0,1.2,0.8,0.8,0.6617624,0.0,1.8000000000000003,13,5,0.8,0.8,1.0,0.0,-1,-4,0.1,0.5,1.2,1.4,2.8,1.2246467991473532e-16,-1.0,0.8987,0.0832,0.0181,0.6942607775720708,0.1798466014281936,0.12589262099973553,-0.08715339857180643,1.0625,0.875,0.8333333333333334
2020-06-19,Norwich,Southampton,A,-36.11249923986634,-4.897235876656396,36.11249923986634,-13,4.109374077512271,2.8963639004279518,-0.8,-1.2,1.0,2.0,0.1266339999999999,0.0,0.0,8,9,0.8,1.6,0.5,0.27,0,1,0.3,0.1,0.6000000000000001,1.2000000000000002,1.0,1.2246467991473532e-16,-1.0,0.1121,0.2043,0.6836,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.0048446601941747325,1.0,1.0294117647058825,0.9800000000000001
2020-06-19,Tottenham,Man United,D,-36.343826955893746,63.364214704542746,36.343826955893746,-4,7.274836410047522,11.426265370384346,0.2,1.4,1.6,0.2,0.015457599999999738,0.0,-1.0,9,7,1.2,1.0,0.0,0.0,1,-1,0.3,0.2,1.0,1.2000000000000002,3.4000000000000004,1.2246467991473532e-16,-1.0,0.0707,0.1876,0.7417,0.3176442762535478,0.28027436140018924,0.40208136234626296,0.013274361400189227,0.9230769230769231,1.0,1.0772727272727272
2020-06-20,Bournemouth,Crystal Palace,A,-92.29956669354624,-19.622970889624185,92.29956669354624,-12,3.9729618873173553,8.751833922577356,-0.8,0.0,2.0,0.8,0.36263139999999994,0.0,0.20000000000000018,8,6,1.6,1.4,1.0,0.0,0,-4,0.1,0.4,0.6,0.8,2.0,1.2246467991473532e-16,-1.0,0.1479,0.3899,0.4622,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.02949052037111738,0.9074074074074074,1.032258064516129,1.0909090909090908
2020-06-20,West Ham,Wolves,A,-106.78079597455803,-26.567947054305023,106.78079597455803,-16,3.9139716018981976,8.950705156376149,-0.4,0.8,2.0,0.4,-0.6039091600000002,0.0,1.1999999999999997,8,7,1.4,1.4,0.0,0.0,0,-1,0.2,0.4,0.8,1.0,2.8,1.2246467991473532e-16,-1.0,0.106,0.3138,0.5802,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.013623608017817423,0.9,0.9714285714285714,1.105263157894737
2020-06-20,Watford,Leicester,D,-96.40437653555227,-28.3328254547871,96.40437653555227,-26,4.527604862811189,4.943982713724296,-0.4,0.4,1.6,0.8,-0.41829440000000007,0.0,-1.2000000000000002,10,7,0.8,0.8,1.0,0.0,2,-2,0.2,0.2,0.6000000000000001,1.0,2.4,1.2246467991473532e-16,-1.0,0.3263,0.3235,0.3502,0.2642238998342847,0.2717731541152642,0.46400294605045117,0.004773154115264189,1.0,1.0,1.0
2020-06-20,Brighton,Arsenal,H,-121.0312304838094,-17.928120827225257,121.0312304838094,-11,3.9994115320466155,9.92013412554042,-0.2,0.6,1.2,1.0,-0.3889690000000001,0.0,0.7999999999999998,6,4,0.8,1.4,0.0,1.0,102,1,0.6,0.4,0.8,1.2000000000000002,2.6,1.2246467991473532e-16,-1.0,0.3098,0.3906,0.2996,0.3065732651396048,0.2924237298254692,0.4010030050349261,0.0254237298254692,0.96875,0.9558823529411765,1.0533333333333335
2020-06-21,Newcastle,Sheffield United,H,-54.988191513443326,-14.18804703113733,54.988191513443326,-9,4.882534253596077,10.636163461552123,-0.8,0.6,1.0,0.4,0.09514279999999964,0.0,0.6000000000000001,5,5,1.0,1.0,0.5,0.27,102,1,0.4,0.3,1.2,1.6,1.2,1.2246467991473532e-16,-1.0,0.809,0.1441,0.0469,0.2892747460429955,0.30793763288447906,0.4027876210725253,0.04093763288447905,1.0,1.0333333333333334,0.9875
2020-06-21,Aston Villa,Chelsea,A,-128.66711575335216,-50.24531253954797,128.66711575335216,-22,1.0273039348647066,8.12542120663608,-1.6,0.6,2.2,1.4,-0.45288419999999996,0.0,-2.1999999999999997,7,6,2.0,1.4,0.5,0.27,-101,-1,0.2,0.4,0.4,0.6000000000000001,2.6,1.2246467991473532e-16,-1.0,0.5017,0.2766,0.2217,0.15789473684210528,0.2105263157894737,0.6315789473684211,-0.056473684210526315,0.8888888888888888,0.9473684210526315,1.0416666666666667
2020-06-21,Everton,Liverpool,D,-265.4955724168003,-70.03291444206116,265.4955724168003,-45,6.94490376097621,11.557490242453682,-0.4,0.8,2.2,1.2,0.12655420000000017,0.0,-1.0,11,12,0.8,0.8,0.0,1.0,-1,-2,0.3,0.0,0.4,0.4,3.8,1.2246467991473532e-16,-1.0,0.2873,0.4072,0.3055,0.15874177029992684,0.22677395757132407,0.6144842721287491,-0.040226042428675945,1.0434782608695652,1.076923076923077,0.9627329192546583
2020-06-22,Man City,Burnley,H,188.11301428984098,204.13020155712707,188.11301428984098,21,9.136556942949197,8.837843254617297,0.4,0.8,0.8,0.4,0.19021359999999987,0.0,1.1999999999999993,13,7,0.6,1.0,1.0,0.0,-102,1,0.1,0.3,1.2,1.4,2.4,1.2246467991473532e-16,-1.0,0.9754,0.0241,0.0005,0.8339510748702742,0.10378057820607857,0.06226834692364715,-0.16321942179392146,1.0,1.0,0.6521739130434783
2020-06-23,Leicester,Brighton,D,107.9125217949595,115.51509307056085,107.9125217949595,22,4.87394892287895,6.126334630320214,0.4,0.0,0.6,0.8,0.3103916000000001,0.0,0.19999999999999973,7,3,1.2,1.6,1.0,0.0,0,-1,0.3,0.6,0.6000000000000001,1.6,1.8,1.2246467991473532e-16,-1.0,0.12,0.3138,0.5662,0.5958549222797929,0.2383419689119171,0.16580310880829016,-0.028658031088082903,0.9937888198757764,1.0256410256410258,1.0
2020-06-23,Tottenham,West Ham,H,92.22169115307884,119.76814782799306,92.22169115307884,15,4.94787020840305,2.963179622943088,-0.2,-0.8,1.8,1.8,0.37111715999999983,0.0,0.7999999999999998,7,0,1.2,2.2,0.0,0.0,1,2,0.3,0.2,0.0,1.0,2.6,1.2246467991473532e-16,-1.0,0.7495,0.1693,0.0812,0.5724098454493417,0.2375500858614768,0.19004006868918144,-0.029449914138523214,1.0709677419354837,0.9523809523809523,0.8333333333333334
2020-06-24,Liverpool,Crystal Palace,H,249.20932650845134,213.18432842763468,249.20932650845134,41,9.590878040485629,11.587035158900266,0.0,0.6,1.2,0.6,0.1756182000000004,0.0,0.7999999999999998,15,8,0.6,1.2,1.0,0.0,-1,-4,0.1,0.3,1.2000000000000002,1.2000000000000002,2.4,1.2246467991473532e-16,-1.0,0.9511,0.0466,0.0023,0.78031212484994,0.14645858343337334,0.07322929171668667,-0.12054141656662667,0.976,1.1304347826086956,1.0833333333333333
2020-06-24,Wolves,Bournemouth,H,150.96135480970338,140.37163700594692,150.96135480970338,19,10.820454410128924,1.0389841734147278,1.2,-1.4,0.4,2.2,0.5814528000000001,0.0,0.7999999999999998,6,0,0.6,2.4,1.0,0.0,0,3,0.4,0.1,0.8,0.8,2.4000000000000004,1.2246467991473532e-16,-1.0,0.5032,0.4655,0.0313,0.6075949367088608,0.23544303797468355,0.1569620253164557,-0.031556962025316465,1.0,1.0,1.0
2020-06-24,Newcastle,Aston Villa,D,66.12262789066358,79.46144196204341,66.12262789066358,12,7.008433540648383,1.0273039348647066,-0.2,-1.6,1.0,2.2,0.44492739999999986,0.0,1.3999999999999995,8,4,0.6,2.0,0.5,0.27,0,3,0.4,0.2,0.8,1.0,1.4,1.2246467991473532e-16,-1.0,0.1822,0.2927,0.5251,0.41395531164249316,0.2885143081144649,0.2975303802430419,0.021514308114464864,1.0,1.0,1.0
2020-06-24,Man United,Sheffield United,H,40.47465682121333,72.57386517271243,40.47465682121333,2,11.420179639299723,7.633031923278521,1.4,-0.2,0.4,1.0,0.42792300000000005,0.0,2.8,10,5,0.4,1.2,0.5,0.27,2,1,0.3,0.3,1.0,1.4,2.6,1.2246467991473532e-16,-1.0,0.9616,0.0349,0.0035,0.6775907883082374,0.21080602302922938,0.11160318866253321,-0.05619397697077064,1.0526315789473684,0.9,0.8947368421052632
2020-06-24,Norwich,Everton,A,-98.39035695750567,14.49068445114699,98.39035695750567,-17,3.11372933918601,5.203143497640795,-1.4,-0.6,1.6,1.8,-0.8765258,0.0,-1.0000000000000004,7,4,1.0,2.4,0.5,0.27,2,-2,0.2,0.4,0.4,1.0,1.4,1.2246467991473532e-16,-1.0,0.1807,0.4444,0.3749,0.2417815482502651,0.2619300106044538,0.4962884411452809,-0.005069989395546204,0.8666666666666667,1.0,1.0382513661202184
